ion_type,canonical_smiles,source_properties,source_split_roles,source_files
cation,CCn1cc[n+](C)c1,co2;tox;vis,test;training;validation,test_group_tox.csv;test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_tox.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_tox.csv;val_5_group_vis.csv
cation,CCn1cc[n+](C)c1C,co2;vis,training;validation,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv;val_5_group_co2.csv
cation,CCn1cc[n+](CC)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
cation,CCn1cc[n+](CCOC)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_4_group_vis.csv
cation,CCn1cc[nH+]c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,CCn1ccc[n+]1C,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,CN(C)C(=N)[NH+](C)C,co2;vis,test;training;validation,test_group_co2.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
cation,CN(C)C(N)=[N+](C)C,vis,test;training;validation,test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
cation,CN(C)c1cc[n+](C)cc1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
cation,CN1C=C[NH+](C)C1,co2,training;validation,train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_2_group_co2.csv;val_3_group_co2.csv
cation,CN1C=C[NH+](CCO)C1,co2,training;validation,train_1_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_2_group_co2.csv
cation,CN1CCC[NH+]2CCCN=C12,vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,CNCCO,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
cation,COC(=O)C([NH3+])Cc1ccccc1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,COC(=O)C1CCC[NH2+]1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,COC(C)Cn1cc[n+](C)c1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv;val_5_group_tox.csv
cation,COCCCCn1cc[n+](C)c1,vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,COCCC[N+]1(C)CCCC1,tox;vis,training;validation,train_1_group_vis.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_2_group_vis.csv
cation,COCCC[N+]1(C)CCCCC1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_4_group_tox.csv
cation,COCCC[N+]1(C)CCOCC1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_5_group_tox.csv
cation,COCCC[n+]1ccccc1,tox;vis,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_5_group_tox.csv
cation,COCCC[n+]1ccn(C)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,COCCCn1cc[n+](C)c1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;val_5_group_tox.csv
cation,COCCOCCOCC[n+]1ccccc1,co2;vis,training;validation,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_co2.csv;val_4_group_co2.csv;val_5_group_vis.csv
cation,COCCOCC[n+]1ccccc1,co2;vis,test;training;validation,test_group_co2.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
cation,COCCOCCn1cc[n+](C)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_3_group_vis.csv
cation,COCC[N+](C)(C)C,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,COCC[N+]1(C)CCCC1,tox;vis,training;validation,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_tox.csv;val_3_group_vis.csv
cation,COCC[N+]1(C)CCCCC1,tox;vis,training;validation,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_2_group_tox.csv;val_2_group_vis.csv
cation,COCC[N+]1(C)CCOCC1,tox;vis,training;validation,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;val_2_group_tox.csv;val_4_group_tox.csv;val_5_group_vis.csv
cation,COCC[NH+]1C=CN(C)C1,co2,training;validation,train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;val_5_group_co2.csv
cation,COCC[NH2+]CCOC,tox,training;validation,train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
cation,COCC[n+]1ccccc1,co2;tox;vis,training;validation,train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_2_group_co2.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_vis.csv;val_5_group_co2.csv;val_5_group_tox.csv;val_5_group_vis.csv
cation,COCC[n+]1ccn(C)c1,co2,training;validation,train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_1_group_co2.csv
cation,COCCn1cc[n+](C)c1,tox;vis,training;validation,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_4_group_tox.csv;val_5_group_vis.csv
cation,COC[N+]1(C)CCCC1,co2;vis,training;validation,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_2_group_co2.csv;val_4_group_vis.csv
cation,COC[n+]1ccccc1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,COCn1cc[n+](C)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,COc1ccc(-[n+]2c(C)cc(C)n2C)cc1,vis,training;validation,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
cation,C[N+](C)(C)C,tox,training;validation,train_1_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv
cation,C[N+](C)(C)CCCC(=O)O,vis,training;validation,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
cation,C[N+](C)(C)CCC[N+]1(C)CCCCC1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,C[N+](C)(C)CCC[n+]1ccccc1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
cation,C[N+](C)(C)CCO,co2;tox;vis,test;training;validation,test_group_vis.csv;train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_co2.csv;val_5_group_vis.csv
cation,C[N+](C)(CCCS(=O)(=O)O)C1CCCCC1,vis,training;validation,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
cation,C[N+](C)(CCO)CCCNC(=O)C(O)C(O)C(O)C(O)CO,vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,C[N+](C)=CCl,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,C[N+](CCO)(CCO)CCO,co2;vis,test;training;validation,test_group_vis.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_1_group_co2.csv
cation,C[N+]1(C#N)CCOCC1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;val_5_group_tox.csv
cation,C[N+]1(CC#N)CCCC1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv;val_4_group_tox.csv
cation,C[N+]1(CC#N)CCCCC1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv
cation,C[N+]1(CC#N)CCOCC1,tox,training;validation,train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
cation,C[N+]1(CCCC#N)CCOCC1,vis,test,test_group_vis.csv
cation,C[N+]1(CCCO)CCCC1,tox,test;training;validation,test_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
cation,C[N+]1(CCCO)CCCCC1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv;val_5_group_tox.csv
cation,C[N+]1(CCCO)CCOCC1,tox;vis,training;validation,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_3_group_vis.csv;val_5_group_tox.csv;val_5_group_vis.csv
cation,C[N+]1(CCO)CCCC1,tox;vis,test;training;validation,test_group_tox.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_2_group_tox.csv;val_2_group_vis.csv
cation,C[N+]1(CCO)CCCCC1,tox,test;training;validation,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
cation,C[N+]1(CCO)CCOCC1,tox,test;training;validation,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
cation,C[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCC1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,C[N+]1(CCOCCOCCOCCOCC[N+]2(C)CCCC2)CCCC1,vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,C[N+]1(CCOCCOCCOCC[N+]2(C)CCCC2)CCCC1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,C[N+]1(CCOCCOCC[N+]2(C)CCCC2)CCCC1,vis,training;validation,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
cation,C[N+]1(Cc2ccccc2)CCOCC1,tox,test;training;validation,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_2_group_tox.csv;val_3_group_tox.csv;val_4_group_tox.csv;val_5_group_tox.csv
cation,C[NH+](C)C,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv
cation,C[NH+](C)CCO,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_2_group_tox.csv
cation,C[NH+](CCO)CCO,co2;vis,test;training;validation,test_group_vis.csv;train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_4_group_co2.csv;val_4_group_vis.csv
cation,C[NH+]1C=CN(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C1,co2,training;validation,train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_1_group_co2.csv
cation,C[NH+]1C=CN(CCCO)C1,co2,training;validation,train_1_group_co2.csv;train_2_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_3_group_co2.csv
cation,C[NH+]1C=CN=C1,tox;vis,test;training;validation,test_group_tox.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,C[NH+]1CCCC1=O,co2;vis,test;training;validation,test_group_co2.csv;test_group_vis.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
cation,C[NH2+]CCO,co2;vis,training;validation,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
cation,C[NH3+],vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,C[n+]1cc[nH]c1,vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,C[n+]1ccccc1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,C[n+]1ccn(CC#N)c1,tox,training;validation,train_1_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv
cation,C[n+]1ccn(CC(F)(F)F)c1,vis,test,test_group_vis.csv
cation,C[n+]1ccn(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,co2;tox,training;validation,train_1_group_co2.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_co2.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_4_group_co2.csv
cation,C[n+]1ccn(CCCC#N)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,C[n+]1ccn(CCCC(=O)O)c1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv
cation,C[n+]1ccn(CCCCC#N)c1,vis,training;validation,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
cation,C[n+]1ccn(CCCCCCCC(=O)O)c1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_5_group_tox.csv;val_4_group_tox.csv
cation,C[n+]1ccn(CCCCCCCCO)c1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;val_5_group_tox.csv
cation,C[n+]1ccn(CCCCCn2cc[n+](C)c2)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,C[n+]1ccn(CCCCO)c1,tox,training;validation,train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;val_5_group_tox.csv
cation,C[n+]1ccn(CCCCS(=O)(=O)O)c1,co2,training;validation,train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_5_group_co2.csv;val_3_group_co2.csv;val_5_group_co2.csv
cation,C[n+]1ccn(CCCCn2cc[n+](C)c2)c1,vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,C[n+]1ccn(CCCO)c1,tox,test;training;validation,test_group_tox.csv;train_1_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_2_group_tox.csv
cation,C[n+]1ccn(CCCl)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
cation,C[n+]1ccn(CCO)c1,co2;tox;vis,training;validation,train_1_group_co2.csv;train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_1_group_tox.csv;val_1_group_vis.csv;val_2_group_co2.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_tox.csv;val_3_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
cation,C[n+]1ccn(CCc2ccccc2)c1,tox,test,test_group_tox.csv
cation,C[n+]1ccn(Cc2ccccc2)c1,tox;vis,training;validation,train_1_group_tox.csv;train_1_group_vis.csv;train_2_group_tox.csv;train_2_group_vis.csv;train_3_group_tox.csv;train_3_group_vis.csv;train_4_group_tox.csv;train_4_group_vis.csv;train_5_group_tox.csv;train_5_group_vis.csv;val_2_group_tox.csv;val_2_group_vis.csv;val_4_group_tox.csv;val_4_group_vis.csv
cation,C[n+]1cn(CCCCS(=O)(=O)O)c2ccccc21,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv
cation,Cc1c(CCO)sc[n+]1Cc1ccccc1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,Cc1cc(C)[n+](-c2ccc(Cl)cc2)n1C,vis,test,test_group_vis.csv
cation,Cc1cc(C)[n+](-c2ccccc2)n1C,vis,test,test_group_vis.csv
cation,Cc1ccc(-[n+]2c(C)cc(C)n2C)cc1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,Cc1ccc(CN2C=C[NH+](C)C2)cc1,tox,training;validation,train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv
cation,Cc1ccc(Cn2cc[n+](C)c2)cc1,tox,test;training;validation,test_group_tox.csv;train_1_group_tox.csv;train_2_group_tox.csv;train_3_group_tox.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_1_group_tox.csv;val_3_group_tox.csv
cation,Cc1ccc[n+](C)c1,vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,Cc1ccc[n+](CC(C)C)c1,vis,training;validation,train_1_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_2_group_vis.csv
cation,Cc1cccc[n+]1C,vis,training;validation,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
cation,Cc1cccc[nH+]1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv
cation,Cc1ccccc1-[n+]1ccc(C)n1C,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,Cc1ncc[nH+]n1,vis,test,test_group_vis.csv
cation,Cn1cc[n+](C)c1,co2;vis,training;validation,train_1_group_co2.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv;val_3_group_co2.csv;val_3_group_vis.csv;val_4_group_co2.csv;val_5_group_vis.csv
cation,Cn1cc[n+](C)c1Cl,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,Cn1cc[n+](CC#N)c1,vis,test,test_group_vis.csv
cation,Cn1cc[n+](CC(CBr)N=[N+]=[N-])c1,vis,training;validation,train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv
cation,Cn1cc[n+](CCCC#N)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_4_group_vis.csv;val_5_group_vis.csv
cation,Cn1cc[n+](CCCCCCO)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv
cation,Cn1cc[n+](CCCCS(=O)(=O)O)c1,vis,test,test_group_vis.csv
cation,Cn1cc[n+](CCCO)c1,co2;tox,training;validation,train_1_group_co2.csv;train_1_group_tox.csv;train_2_group_co2.csv;train_2_group_tox.csv;train_3_group_co2.csv;train_4_group_co2.csv;train_4_group_tox.csv;train_5_group_tox.csv;val_3_group_tox.csv;val_5_group_co2.csv
cation,Cn1cc[n+](CCCS(=O)(=O)O)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_1_group_vis.csv;val_2_group_vis.csv
cation,Cn1cc[n+](CCC[n+]2ccn(C)c2)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,Cn1cc[n+](CCCc2ccccc2)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;train_5_group_vis.csv;val_3_group_vis.csv;val_4_group_vis.csv
cation,Cn1cc[n+](CCO)c1,co2;tox;vis,test;training;validation,test_group_tox.csv;train_1_group_vis.csv;train_2_group_co2.csv;train_2_group_vis.csv;train_3_group_co2.csv;train_3_group_vis.csv;train_4_group_co2.csv;train_4_group_vis.csv;train_5_group_co2.csv;train_5_group_vis.csv;val_1_group_co2.csv;val_2_group_vis.csv;val_3_group_vis.csv
cation,Cn1cc[n+](CCc2ccccc2)c1,vis,training;validation,train_1_group_vis.csv;train_2_group_vis.csv;train_3_group_vis.csv;train_4_group_vis.csv;val_5_group_vis.csv
cation,Cn1cc[n+](Cc2ccccc2)c1,co2,test;training;validation,test_group_co2.csv;train_1_group_co2.csv;train_2_group_co2.csv;train_3_group_co2.csv;train_5_group_co2.csv;val_4_group_co2.csv
